Unnamed: 0,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect,Total_minutes
4480,0.8836526827364657,0.5849781370894821,-0.15592231419134187,-64.83201521176498,-7.388546747680478,167.6152642922785,0,1117
998,-1.6867125756821826,-0.6781161558054959,-0.5847671219653263,60.97185115677269,44.64050492345308,-157.68699720923632,0,1132
5623,-0.8130486974240878,0.19249344383047845,-1.3540633204047932,-75.70884778340744,39.04649400657756,57.121687860460746,1,1295
2834,-0.5334294402288088,0.7954027814424462,0.7610156104920519,42.3806345485367,-15.765718778791724,-62.67965317732613,0,1084
2809,-0.8717817717687404,-0.7126244431642895,0.13743630099796952,20.28388944695625,-49.235515614961415,-5.306713063344478,1,1268
1784,0.9258157497025035,0.8178043183751519,-2.1226408548457907,-182.2977945698856,-111.49577317585452,45.16545925823813,1,1284
1237,0.5743650339710877,-1.1654081366883982,0.9701216628602136,-87.83997888597688,-167.6376963508703,126.12904052632264,1,1316
5829,-0.09589842858234808,1.470940542853227,-0.1325611350505059,-29.15612253237809,-166.765895573438,94.57240057906364,0,1090
5340,1.053178376896746,2.515556154588126,0.9353254279137416,-132.43137886989948,-186.82049558644428,116.37612763151448,0,672
4350,-0.7983091130371281,-0.11718287839221775,0.010289157103360386,18.47918358664571,-43.79174273833306,-6.533518463950387,0,1360
4651,-0.9270504956192577,-0.5831076207240785,-0.4904738855298322,-39.159673506491366,-123.19927261867224,64.36127994288833,1,1281
5677,-1.5439786461129015,-0.08979730818386428,-0.014939138414895534,-30.43157877718279,-36.82538502940442,110.7691616575706,0,1173
6910,1.0292358944886713,-4.716164925426688,-3.0606776266515667,402.40906613511146,138.68038201307223,66.9857770567915,0,1224
2186,-0.17652108953922258,0.9301363160608297,0.12506343997135397,3.5585693597182666,71.39810619606325,-85.61023795202142,0,1369
2913,0.1528436206487746,0.9961387841388227,-0.018727532687407712,-119.39146834346212,-179.2816787225763,12.565445650968234,0,1235
1134,-0.7932660792692461,0.15028633500270383,1.0431176701621412,-53.15984832085581,87.44812127494122,276.9950635905945,2,1204
908,-0.6552558405314466,-2.131093368600809,-1.34950405187086,303.4602421342704,-28.18594666840668,183.22002147544427,0,1256
4608,-0.37226883373441266,-0.4168515901028212,0.5486770835525765,17.552270581885175,96.64905802630447,-33.29635156610374,0,1279
1303,0.6686224840452348,-1.613083540956435,0.812640919860177,201.49479591994944,-5.643009203327928,4.752285701023749,0,134
6529,0.13646064767604843,-0.23865868701302537,-0.9140091672217702,54.88382810538076,73.40759844256908,45.795769957232864,0,1280
1627,0.374186995877872,-0.21040758489572028,-0.9034009771735805,-91.94147773276234,-8.990573677385836,70.12576954287441,2,1113
6674,-0.7909983904533829,0.6711682618483454,0.6913390288221979,-295.32184848329894,-3.906560721852808,110.3798471738703,2,1090
1522,0.04891980234570125,-0.7153907172264048,-0.24000286737683615,154.59068977173217,36.89475488815364,-68.42658089540241,0,1142
835,-0.3325011983297563,-0.04251734371522386,-0.8743805241973925,-5.708175396203929,-37.6623901341118,67.64111867149163,0,1205
358,-1.2789006821232334,-0.6428646625585619,0.6307869719668177,57.66682442828554,-184.0591310866777,-72.63607519102983,0,1116
138,-1.4713757865279335,0.6168232981215886,-0.2665698702264616,3.734444349449295,40.56722341081547,32.46633050715529,0,1289
299,0.3895378131466333,0.3182767048307139,0.025799942088780923,-68.24515141985601,125.90784097757516,297.2322555463487,1,1297
1556,1.5743932371295686,1.0778420517337732,-0.6431637554521689,-79.1521505353697,41.73753125547736,44.33479160414514,0,1327
1003,0.634313534305081,1.4607308650724498,1.1367439943591726,-105.4964089831682,-163.4011859300036,185.69908525997508,1,1305
382,-0.19761114249645917,-0.21306258917830326,0.9120931447197606,112.40040257097674,30.156552791034173,-132.60160703293798,0,1157
4825,0.5884824627609517,0.19339131412811747,0.528353822136464,-19.467457924450148,-76.62572746763956,-21.31780606861332,1,1263
5123,-0.7038029928189209,-0.00368828064883095,-0.932673340176708,-107.7218120548037,-47.14360509527456,129.2821078250029,1,1299
4830,-0.5690790081613488,1.6948186662754736,0.9425756017239676,-14.988897836552251,226.7173272317372,-141.33417141160317,0,1368
761,-1.2765607374779033,-0.192498615795392,0.10242033962672514,42.41192543445857,-51.08551116986818,43.92397719741009,0,1196
5821,1.0965276357325149,-0.08967940430607758,-0.8316951897077736,-89.14124007718806,-168.95350544113893,-50.13971248951275,1,1273
5076,-0.975122041755444,-1.2878489003801252,0.20208101614709803,26.507313583893776,139.20111706530489,10.972477593565088,0,1319
5647,0.13845774566598948,0.3905101654197433,-1.7324600876743477,148.24114574802982,-25.72772404267524,-119.99920083426127,2,1136
6834,0.7768988032576679,0.5297119281161102,-0.3789215560180851,27.13529857439107,-33.17658711981458,84.21502743876181,0,1362
4035,-0.7929491429010997,-3.6779494603697658,-2.2864212164464623,357.8926162339837,52.12857043016601,-93.36826845869224,0,1373
5656,-1.325593653619071,0.9555419446575758,-0.12741019103882634,-162.61601468298105,-20.470358920337983,85.14146007376404,2,1085
4808,-0.9139670472505337,0.6698965005121812,-0.23415765441576306,-79.78490165076413,87.01742527613585,14.289565216880629,0,1194
1402,-1.0287986832685996,-1.0128010180629847,0.9142608487976174,106.75910451360966,71.95008354187563,33.6291790936093,0,1042
5199,1.2447307293254959,-1.5763972535117035,1.2016711183142827,74.83971681467952,145.3334125832221,-64.84388630101216,1,1283
6008,-0.3186047573890848,0.6608169182142624,-2.186330253629505,-43.41730843006765,-14.118158024103376,-3.1482937272614366,1,1261
2721,-0.06367928185963549,0.1345730502006373,0.8437754252144167,-2.840078839460136,165.16148557050923,-47.46917050381255,1,1274
1932,-2.365201274190629,0.3622060896663934,-0.20659555447037226,98.7924572717229,-94.54353536199962,29.36073581833664,0,1244
4236,-1.3113542074440299,-1.7259382139072712,-1.3630641408954927,163.96576226420314,-88.50505810681858,-175.45838588497134,0,1361
3560,-1.843572724052336,-0.7398113320863614,0.0834897313597684,-2.8097782863511056,-125.50028790735608,-143.38940340550442,1,1316
6290,1.926516031998189,-0.17303330799359842,0.2978774518259367,16.48308239419195,-48.42627752295333,100.19380585027426,2,1391
6324,-1.2374682652622881,-0.43716235876997417,0.21584088702711576,29.010990110628587,138.15008041302494,78.18352545084751,0,1118
3992,0.7673826589998808,-0.031044334371045375,0.4167600981513687,5.99159298736468,30.795735444223794,74.87893148940603,1,1269
5572,-1.0554789811203835,-1.3768701067214641,0.7618044704154432,151.15085865140523,-45.58356327889196,77.03748441450064,1,1292
3055,1.6995181323009405,-1.5937193537282663,-1.168409959656034,181.05711684755275,-50.67324206420422,-88.5473438670392,0,1327
5978,-0.04969651644268714,0.4267258351045543,-0.9184082849133001,-213.20244487099967,-45.88834805943428,-171.9657138093063,0,1286
3898,0.12150084252907938,-0.48842380090784576,-0.10400720856878784,-120.18495551902392,-121.86968674678886,218.78344779800395,1,1260
4653,-0.8387408146478333,0.7671476960518303,1.4652924385143877,-14.46554793008512,-66.93083798728401,-86.23038019979484,1,1313
2685,1.4054041358216949,1.3791616058662612,0.78324848390228,-113.12642074228404,-109.6717936572323,-5.80028718817744,1,1305
3801,-1.4618005354935248,-0.565514345148596,-1.1466831445948176,106.97383559778872,100.88753606982166,-12.104013837548148,0,1288
58,-1.2963401960139234,0.5646528654110853,0.33962388795259085,18.4427238947518,9.260954189393171,-0.3251726113137234,0,1177
76,-0.11803949836172863,0.015937185212804888,-0.8194531909300625,-145.17513922248213,91.3004240899441,-11.882843667067837,1,1296
796,-0.8499163839431271,-0.15119100380665945,0.3887975624104487,71.89718198507556,47.69584949742225,-8.677030306304182,0,1277
2416,0.20505211906540732,0.4302714789378325,-1.4269033564440792,-214.0060581876832,-103.04332910603756,32.08923763552611,1,1286
2248,0.6469635406357093,-0.21982735461062733,-0.7798651243881897,-17.867728427196873,135.17384974106338,27.71126567586607,1,1279
5113,1.2420984098860055,0.5706040693925921,1.132546203819478,-17.446312644582317,-53.14023289862819,144.33506638902742,1,1305
785,0.15758204615533714,-0.9968817209271527,0.18388961347982552,88.25488932942618,135.28289148399665,-58.90474225315987,1,1265
5462,2.6416170035521103,0.34672005776151493,-1.825983607579566,14.06750305847958,-49.24035902440645,-12.425088946886548,1,1293
6814,-0.6365399036327832,-0.48603665054189726,-0.1671345725458608,-91.55079404102202,185.0780431391628,9.256837197113027,1,1262
3158,-0.22491800451823293,0.05128451153468787,-1.1115852150328611,-70.87967059050352,-120.21485242584656,-180.7120874448959,1,1300
3106,0.8047783724554755,-0.706064442253229,0.32501443070290204,-132.15246104470157,220.1118919816582,23.644957611714386,1,1261
123,-1.0888491974931875,0.050664067579641404,-1.5158775295286475,-184.3966384838589,-74.3678815541125,-173.16190631707804,0,1338
2217,-0.9892626679146498,-1.7872427344198623,-0.7794882196989473,211.8269168997429,-6.971729285464096,265.99588314806664,0,1243
3849,-1.2648878560551846,1.0784526502947833,-1.6373304616468303,244.67670560865048,31.36626203217179,-18.03896957535345,2,1198
6214,-0.30643812346682425,-0.20695012488471934,-0.7746042517107263,-31.866780089695617,153.16335017789672,22.002574417470484,1,1294
5048,-2.8087911501040397,-2.1700233482300377,-1.174344084041858,257.0232769716721,-89.42945729176564,-189.63041051893663,0,1337
5692,0.8506535195349851,1.3956893633594363,1.4977775310813475,-70.05345856670667,-48.93913191278038,-103.12049948418046,1,1307
4331,-0.39436624439744156,-0.8204116074926544,0.197118028287461,-24.37272881493192,169.6558636744556,23.34290595648444,1,1313
5396,1.2692983304195007,1.5631298739714248,0.18867823836753644,-106.532043439555,172.33678714859815,128.0191397014265,0,1150
910,-0.3414750067036232,-0.6932220173686325,-0.23807035991071213,-3.515880587890108,112.2550438382662,100.07392798950336,1,1284
2172,1.6450997553677096,0.40402828169224253,0.03509671322133916,-68.2183622564057,70.37090134936102,-17.490667569806334,1,1273
1850,-0.6898834407106711,-0.39918032442075047,-0.725967642423871,60.95182483383126,68.63941912561995,83.37460668870867,1,753
2309,2.6907715221448374,-0.5241586912710312,0.001315957290992387,163.44563508311143,-172.2401889078505,-1.368806772190554,0,1230
6549,0.1591238591164754,-1.4961910825814067,1.1578395808191304,72.96602091620178,11.386927452763556,-9.900861259305785,1,1278
3634,-0.44915459254285206,-0.07800585182130078,-0.25240573083775036,138.00218436638153,39.06362051931296,-98.81250538596316,0,1230
1257,1.7849472686815497,1.6944667266132483,1.1476504452675251,-144.36127660781142,-166.48667354663985,7.833163282941126,1,1293
2495,-0.0413602594003776,1.1503237288002366,0.5086944593636121,-129.8356285622043,103.31783395583112,-5.2782176497663205,1,1285
5272,-0.7902254985008595,-1.0946441392816864,1.3945526804994635,252.69208462657127,126.87455120244388,-26.399869261942182,0,1304
4482,-0.1363186704655275,0.45777108797598787,-0.3326889656562865,-81.556592695216,52.4779337753154,147.21921809479187,0,1082
3501,-0.9323283159269758,-0.7111996782162927,-0.1301307259574611,0.424303958366079,-59.98905252483156,-177.57536418984913,1,1297
1178,-0.7045914137914289,-0.41242613115595345,-0.5015225972371783,98.96478602658978,-175.66048620147413,-34.827879581893974,0,1376
6137,0.8087222045227119,2.085070129767559,2.1178263878038948,-91.50842801665767,188.04872279219228,-50.50771550257146,1,1285
5721,-0.14504857215746136,0.2031628688709292,-0.35061097610008707,-47.70773977440825,14.184443918969636,-131.92080315313527,0,1341
442,0.5965207641435604,0.9498486548057544,-0.02454888503320926,14.272816535907996,104.71787748859596,-128.85580276868896,0,1243
5360,1.0466209853486819,-1.9462554315958265,-0.1883753759860342,112.98098005416352,10.542612233778945,-68.72882476488732,1,1287
1399,0.5291218923386887,1.3169707625012417,-0.3331554064107233,-76.66706909932837,36.01177002797637,-150.54212311219524,0,1235
2973,-0.7930111203039045,1.5633327094906055,1.6514612094032906,-89.42295662011897,-30.83231091120568,-194.509188000719,1,1345
2884,-1.1495461328776417,-0.517175634038005,0.6562601150120351,31.43871586144748,-16.288923366437228,38.60951263579505,0,1189
1457,0.6274966075294691,-0.09318031261500116,-0.38993628375168193,-284.03092219463167,142.35506482719188,101.27809923560024,1,1297
5277,0.5104317738310274,-0.027721713089477417,-1.240725550517209,38.95772116511227,-1.0006012905717174,38.506280984999954,1,1280
6666,-1.1530941649420834,-0.5398428140482616,2.05723152318102,171.3407173667945,104.40750325798632,202.5057712074792,0,1302
3459,-0.1267122671718818,0.6059563209461581,0.8297121848642395,-56.64379630111781,52.09512686619575,58.66712183402595,1,1286
1054,0.7470010967845823,-1.2633680234312838,1.0875819824071764,-72.83207593799513,292.16157244333107,31.300335203161904,1,1319
3686,0.36286135769176137,0.658643801050395,-2.054489492086453,-120.72119281779864,-79.89481577767584,-150.11973514483924,1,1267
6192,-1.3359161080677804,1.6782234516935854,0.7647702405300395,-323.6057879928628,-253.46444457908044,-27.17216481192401,2,1414
3275,-0.20976718905203304,0.7305647680183113,0.5930435869427686,104.61855362068168,18.723952783114346,-188.9647485501854,0,1227
5361,0.1932885360931788,-0.9229327976175737,0.17557114772081417,57.20799068528202,-36.718582216561884,194.34303062138417,1,1275
929,-0.5160942923619642,-1.5079636676083241,-1.607316278668436,217.468986900378,-50.69843921275697,126.526766578958,0,1240
1415,-0.9444226321259637,0.04481509673505404,-0.13640097664248646,36.66674992569477,-34.18098545624374,-34.419534166620906,0,1171
2372,0.6243247627654712,-1.152271452609886,-0.6754791323416953,112.34553472828544,175.8839166619911,-168.43201674884713,0,1349
4943,0.7510404157266352,1.2490904022567026,1.3549243374265527,-84.46109998409439,84.08861717478163,-81.42703419423147,1,847
4093,-0.4757065020916505,-0.7946451200139364,-0.039495060957128694,-92.3477527388971,19.773247165601266,-74.63736007593425,0,1127
3977,0.8582173264804441,0.20092506999264848,-0.06333885044119168,71.21627535140485,-135.01081818550443,-4.578664202722858,0,1092
4824,1.3147988724072264,-0.1571839607095466,0.33450523829067585,111.0536327499191,23.35270342946198,-140.0144528759782,0,1256
4538,-0.2245857873489878,1.1494398307348777,-1.5315459411134422,179.438596088706,-39.22421802028694,-98.7722185801078,2,1425
4906,-1.0629253100050922,-1.7468680066570463,-1.5208410846191958,140.56702410370417,-167.27978817707344,-11.219888434400708,0,1366
6415,0.07308046574167901,-0.1381605819696963,-0.5529314683576428,-73.10388690653598,10.95802611484056,166.04101909161452,0,1322
1502,0.3811882186803822,-0.5767597724953456,-0.20829216683667198,-23.92859396904427,53.58901303039004,-187.54720021408525,1,1284
5633,0.022036698483287882,-0.3154921304671702,-0.6559864742308358,81.7887709907856,-64.62451916464565,-26.708701112546084,0,1171
1450,-1.4332593518887842,-0.6428828253381533,0.23617107378865215,-157.22791947383894,56.883922608555146,142.41260674178778,1,1012
4638,1.1699497334807307,-1.480092823304212,-0.8928987669951273,134.61755990157152,12.753707907192402,146.88264419860948,0,1121
2011,-0.33643594287637957,-0.48949979835744806,0.8565499261486964,124.8299067928651,-20.73906049578417,11.226836590999817,0,1147
5300,-1.806080306488769,-0.7729732767930029,-0.8543998335519902,120.85810642645188,60.24416065087985,-55.65132875011442,0,1253
3515,0.9422130361899677,-1.1937407671732516,0.8210045763898945,-21.74222969547208,-48.119034944961705,86.73369016385027,1,1286
4750,1.043270441413688,1.7730427784414702,1.3807768538565142,-139.39399703365547,-67.31575956168683,-161.18407125552133,1,1275
5916,0.2788595259800467,-0.07066147848060722,-0.6271328439090446,26.92692793892632,-105.3653344226704,-49.17562346172456,0,1314
6715,-0.8477557074017026,-0.8633423933343103,0.637591141763999,-145.71657466277648,11.261817618900372,19.32469749843145,1,1308
4077,-0.8337794897928094,1.2649212647818613,0.40876491166935097,-139.05701725311798,-19.93975407750216,-3.3066744106721444,1,1279
3264,-0.4993397022867715,-1.9336021664058312,-1.419832724112845,128.8612778413649,-118.78314734950963,204.7779217114655,0,1270
5641,-2.055814991028493,2.1812597179872957,1.3187194407983243,-180.12303401908255,125.63045537669328,82.82021224747616,1,1271
5283,1.2463330134963264,1.4274011065174872,1.0925026472214359,-95.8730966683424,174.6782405321742,-83.14825289011472,1,1313
4404,-0.5923782466035131,-0.3506860119843142,-0.11964905498638075,-80.70277801685933,-65.11311699603485,125.45256185073907,0,1122
4641,-0.9483994650968856,-0.565912706390437,1.227290434295775,104.59241874213998,-180.08165544553884,-79.13173505710775,0,1168
6,1.097151976053825,0.03950868955713245,-0.771888414005576,117.4327061493462,-96.70775996378622,70.6399466476045,0,1270
2980,-0.43146290898067985,-0.44589363409754273,-0.3838316911491635,-23.945453744612067,-95.9258025813431,0.8052803200325621,1,1317
2487,-1.2197971976293758,-0.34126143223995153,0.37400265807749244,5.927570992445041,12.139392058910277,-147.2277772626823,1,1312
3361,0.5916969721792071,2.3039655914392543,0.8186827536742513,-14.477165302645613,30.877050840926547,25.01383869392464,0,1338
678,0.40568489024640186,-0.9762503408868317,0.5014876787585822,48.204885202377504,-149.70762044587096,-116.68436314835373,0,1180
1943,-1.1440623225858217,0.8900804838150296,0.7463440280658368,-359.5723006423656,-63.10808783495592,-75.6148196203753,2,1413
4568,0.629840462213499,0.3880200204226881,0.7509181835113967,-19.27809599925959,-66.56097072432404,78.8384998332367,1,1290
6902,0.5520901479740586,1.626884786514869,1.336115023428389,-123.70729447063636,27.66527210604954,-33.30825356264413,1,1290
6348,1.4776643699942777,-0.7132674640957823,-0.2823247858118533,-187.3471939768833,132.5963860551184,90.65005689377423,2,1393
5368,0.9162942938059006,-1.1346646917329613,1.4872851481486158,173.88462217705828,72.60924119829988,45.73702394552105,0,1277
4591,0.7868884458687669,0.3852722201298562,-0.045835845844320884,-52.11202461153572,-36.47883994294824,142.1659529241375,0,1290
2607,-0.6785266844281367,0.10011996953939409,0.44648291488733477,-42.71959405034464,14.34218323088917,-218.06963175832465,1,1285
6375,-2.1462326429027208,-1.4440464334230783,1.995864336584161,357.0685859176466,-122.76583987497594,108.2986187361134,0,1195
5842,0.17298824407250804,-1.64354448356538,-1.0913027066013923,303.906437910782,62.01394698797932,51.137262496397184,0,1113
6435,0.5278775585748445,0.6889077528683663,0.7588004885163424,182.29663456535468,46.8023878415777,-42.14874981949667,0,233
4509,-0.6251582753195221,0.8561770058235864,-0.0719295660015914,-189.6100882756633,10.049403450716971,-25.984141065123367,0,1211
1064,-0.930214292098478,-0.5342717977312242,-1.1315513874532757,1.8323888121726029,53.01036201639606,-69.14059723859816,0,1349
2894,1.0008179522839096,0.0937533775074841,-1.5724921611216596,89.55777580868988,-47.90980564171786,92.9528067142992,1,1301
4438,0.18570856714292058,0.6809789086739753,0.2760419263205609,55.86972451506252,54.90276085473608,-138.65087104103404,0,1085
4577,-0.7047952137750447,0.3874734791207974,0.691597026545121,47.93274307910119,-82.79122261799482,-176.71567583629513,0,1402
2242,1.2425203546277408,1.535025100679589,1.2709041627855144,-93.58125101108293,-105.39142122674822,-45.38288812106991,1,1303
1474,2.039310859891814,0.6388972430708928,0.1818450534849527,-70.17674695846192,-52.1155823225972,47.00845544100044,0,1359
5183,-0.4016488140268917,-0.31310360700608203,0.18953253375720702,72.13306618565511,125.4990885488613,-151.202761145996,0,1190
1889,1.592166881218654,-0.08796090241822799,0.21714439353332485,48.48719144317039,-69.89994468175364,33.557280357420304,0,1295
3435,0.614274664670293,-0.8574707309500634,0.37593631277139306,-16.162664682642426,-4.84781578847802,103.71805313655412,0,1222
4338,-0.9612805749606729,-1.8275595113455678,1.899116396758757,-9.68271667535494,26.12407914572707,100.59864705331016,1,1318
1053,-0.25827909032400653,-0.8783131875309378,-0.7090732463837893,122.62899453589915,41.59421530169485,-104.64934288575137,0,1102
3705,-0.384328506283095,-2.0943410401801192,-1.4931223797935234,213.7069577853364,87.60357059385639,-2.375306851273912,0,1352
2021,1.0757684004441226,0.9164615685310442,1.0029071081708032,-8.303932945678449,-79.93002751190946,114.00507605321768,0,1274
6800,-0.0026182342555582144,0.5153372522502239,0.3333622847342776,-83.54830038474678,-87.42752202114845,75.67229416153084,0,1152
4983,-0.7962493078263321,0.1864421400901698,0.61843469039694,-12.251554020210431,101.482499580729,-80.34726145277273,1,1301
5380,-0.5319035385779912,0.20988542429767984,-0.3338111357780912,109.55469398151962,2.079054322274528,172.36220044888825,0,1209
2658,-0.251134209383503,-0.8340190122572453,0.5587841528791518,-9.837533725854842,-27.099240866474588,103.4585802119122,0,1096
2467,1.342860955164597,0.3729731920822057,-0.9919805422335639,123.55931464602708,66.07117377173607,-26.18370690741253,2,1373
3795,0.6706197738647702,1.6446117623745005,-0.13852390591935432,-194.48095457878952,-104.886507249875,131.51388947688895,1,1315
1130,-0.9101013617264128,0.989445135939763,0.3299897136483109,-96.95803946130368,-195.4411666903773,-105.955921718911,1,1291
1461,-0.9303233287920618,0.8038597890387849,0.6925621786859248,-83.10823481213488,119.0255432588658,204.5591922778044,1,1263
4205,1.8823176563510802,-0.977797556364198,0.3522732698052756,30.511278372523982,137.25115478828494,59.00021836038,1,1272
6332,-0.42019333975312284,0.03636113215986804,-0.12221649040158113,22.40715885526112,23.81033073637273,160.06440396521785,0,1106
3365,-0.1354390414423546,-1.1560382280179204,1.2878432560232977,189.8817524014144,-29.533929596421977,-96.8927716648868,0,1329
6954,-1.131904723112091,-0.7700520627167897,0.3486477672956006,-106.21219933972128,24.89618493710855,0.4131777183529945,1,700
4274,1.3243315771809696,0.2961831534190129,-1.2615746132594574,-157.8479940450456,-49.848085010749806,21.468639378200688,1,1285
3350,-0.08356855646779321,0.022493270954250518,0.2875395935765709,116.88832408523989,-105.56619771311476,-4.044849582313014,0,1368
2968,-2.872359813338868,-0.32353104652834114,-0.6641948313710231,-97.43789231733145,-9.4638315679611,-47.74778816994646,0,1339
222,-0.4492812382243236,-0.2144048346259423,-0.8296939593865946,47.61032734546406,16.91599295066114,-17.6374615731561,0,1349
6482,-0.20815070370692557,0.49821459960744807,-0.3793843214654838,-54.68840058106117,82.72563648564348,-73.99762031943771,0,1279
48,0.11750301206411622,-0.2971847743278282,0.9425206487100525,174.61662362059548,78.5708348291978,-47.14086455890981,0,1196
573,1.3366111765209132,0.01171290638153735,-0.26801258700614855,-67.03036843619189,196.42053420078324,-136.38074175755955,1,548
1236,-0.4776020198923121,-0.536627130369883,1.1712289015054833,58.04454597269098,-149.16777411324443,220.53499765387667,0,1088
5321,0.9822308708887159,0.04597124014191571,1.1888234317325694,11.115449583727532,-53.12467919251597,-56.3742056849531,0,1103
3033,-0.6290848020315135,1.1299073192324567,-2.3227332904963447,263.5696235877643,66.93372093218169,99.91788263791048,2,1315
6782,2.0150733593123307,0.40812637780395344,-1.6492135924170506,132.05276378703343,-102.37432645958955,-42.67967331148829,2,1127
3382,0.6597213160646956,0.8015665213244456,0.6788602386661481,-23.30170603795785,-67.6493432971366,-20.26566038270396,0,1102
6284,-0.25857158484663717,-1.2912368604125573,0.7717171480496666,62.49900579226564,29.298976297149647,22.36789890490786,1,1290
2282,-1.896525085168951,-0.13060843019885118,1.5028866561485235,168.4026563883441,58.26751505317752,-141.50628347995456,0,1295
6760,-0.35434552275713826,-1.4158141239260873,-0.9546003961294117,254.56832643582743,-60.623943305064365,-27.1207527123732,0,1211
267,-1.0211907686968416,-0.24325531314804158,-0.6375304255640615,-73.24837616195464,-74.61763918844142,-48.74098828125636,1,1294
1104,2.2371799228958538,-0.39779898238721334,0.46220547279318025,20.14849616689778,-182.69754448037267,-192.6080078591888,1,1298
2305,1.764839955203973,0.6457635383418551,-1.431350938033106,230.1970001686938,122.9617335225154,76.24967000517361,2,1356
5503,0.45193359300735475,-0.9539567583884477,-0.6735909412519656,128.18174917833605,28.826170031462627,-59.58219341928012,0,1087
5951,-0.8928946180020835,0.07671177485603023,-0.3263659966768071,84.56039138673657,140.3522712792986,121.32750281929054,0,1336
1935,0.5361112357418235,1.2428297325611046,1.310556755871247,-64.95586515939084,98.19708826826071,135.1855768221095,1,1272
386,0.96398143585281,-0.9982297417216844,0.6634929766907199,-94.91650283153965,31.25620862712456,-95.04337032510956,1,1295
1701,1.7391294942496882,0.05867835063731012,-0.21835251153286145,140.34988995846538,-46.93230328460035,-118.36467890076132,0,1222
1628,0.16527420041702245,-0.3504865626812148,1.2466725195429376,14.919727671810556,75.43702150040187,144.25066408056207,0,1214
3585,-0.6130947868765885,0.5947322299640401,-0.0653076462466296,-25.31277350655774,7.955849963358101,-107.30963171755754,0,1317
5448,0.22647543434149195,0.004450763853085313,-0.7806755546215248,61.35528272169613,53.27200820597814,168.34102655925625,0,1252
2714,2.15346633334255,-1.3497644250196543,1.1183717051616506,-25.31626458233011,22.38955551550275,96.75053043624315,1,1305
4102,-1.7959858694900275,1.1582558385547888,0.7739659916928746,-12.578384153156907,42.12619567277415,-77.34115308170632,0,1096
6178,0.9187859974660494,-0.0662652688781695,0.5373769796811527,-20.632543834058023,-23.633255728995845,-73.79512922726124,0,1116
6119,1.522515006147272,0.39283833528386275,0.2806413490521579,-54.14414109465555,-91.66883433638608,61.12721841072562,1,1297
1563,1.028858545404183,0.48590200158391517,-1.4117024789020427,-273.55625942570623,38.46307799629509,21.540510506472224,1,1314
3622,0.5889193010989868,1.707756977285036,1.61026522451392,-102.22874862267624,-59.20229214286658,-167.97509191323672,1,1263
5960,0.17013705875637133,-0.7250870940981559,0.06457330875806713,-16.124185898184884,-115.67322141578342,153.84377010899254,1,1313
2760,-1.4443899108499771,0.32576294238527304,-1.2028994132116326,-229.91523188581863,10.04200833287249,28.019705331542035,1,1264
3189,-1.475085482426319,-0.24221233449706764,-0.9198693247205625,13.43689739510896,-17.578869550216186,-67.79119938551166,0,1287
4486,-1.891631477452165,1.6739586922235106,1.1901938213268723,-131.35908298087574,172.06011249754835,74.91363193177531,1,1312
209,-0.5694117226379486,0.9101707219796029,-0.5502490398359289,-18.319592304612108,-136.9874492506607,-54.48261542959639,0,1233
909,1.2055299624667914,0.8614710338751717,-0.31300342253140506,-16.761548192898335,30.83277019481297,62.15961384308017,2,919
1289,1.3985705176601588,-1.7179402379909405,0.9379058701223075,102.44379863744176,112.67605703159632,31.130821089624256,0,1350
5703,-0.9342101217107041,-1.2793814179535985,-1.309413697106816,104.85836731589342,177.66498993363595,83.90754083397331,0,1091
1866,-1.0321898566390906,1.0142045241392408,-2.2985549418147797,-253.1635162530996,-15.12856509462269,91.3391852696184,1,1291
1842,0.06410154697820557,-2.2789657125422633,-1.1684095960173881,312.4387350177967,74.8047138564699,125.45677801035366,0,1154
2497,-0.5498788143711373,1.2304108271833996,-0.7778154265570428,-24.43353658459344,-130.64852804861874,-23.82483929384305,2,1311
5728,1.3656638044654617,-0.030710246809456238,-0.464087289192606,19.77208150952256,-246.96633872331543,26.927616535002745,0,1144
104,-1.035560526478719,0.908891706729835,-0.06559112538448,-53.45716305025128,12.962918824245282,-57.09120170555807,2,1417
958,1.0546398756848048,0.4366735937022418,0.4141644273719475,-46.29413113353912,-20.74339138774733,3.2020228257677426,1,1305
1793,0.7617868308783434,-0.40085154547996604,-0.5263020148296164,44.83209053571382,26.16291661008412,78.03594549399426,0,1121
2088,0.8300060428141007,1.4559507468563888,0.8464156129508836,-127.96376297478464,-68.91665316360826,-57.70240360430488,1,401
2702,0.9066073061691257,-1.5784652313180034,-1.330610364021931,104.27121768577652,-60.80877959997305,20.248358653608552,0,1244
5753,0.21742402904405947,-0.030523480134199255,0.8514966983356552,8.970528780539533,212.7278985734559,41.88269707852339,1,1311
331,0.32795542462181787,-1.5653004905151533,1.0779351223846791,134.43251045292322,141.5916208412376,-3.88829501730156,1,1311
4320,1.6891234496560237,-0.16721553080605034,0.40384969279306776,101.85189367388396,63.34210684676142,-8.181780373575338,0,1363
5070,-0.8829411260872956,1.3167178733425011,0.04985124472802974,-30.44842843079978,17.552246739732404,114.54485004540118,0,1343
5984,0.4377940044302214,-0.6689226104027444,2.359363317337463,259.7899064886942,-64.17547246670921,18.677000295272634,0,1296
